appid,rank,prev_rank,rank_change
2697800,4625,6231,1606
384030,2840,4442,1602
1611470,7146,8748,1602
260990,7592,N/A,1600
2103530,2835,4434,1599
284050,6312,7910,1598
2075720,3090,4684,1594
1437760,2493,4086,1593
2697790,7082,8675,1593
911430,7309,8901,1592
1227280,7601,N/A,1591
2834350,5109,6698,1589
4418510,7603,N/A,1589
4261870,7516,9104,1588
252610,6122,7709,1587
1179680,3269,4855,1586
3133060,4458,6044,1586
2894080,7606,N/A,1586
1238080,4542,6126,1584
787790,7608,N/A,1584
2955300,7610,N/A,1582
4710320,7611,N/A,1581
2626120,7612,N/A,1580
822240,3004,4582,1578
4264230,3060,4638,1578
3388870,7614,N/A,1578
4464690,6622,8199,1577
3700470,7616,N/A,1576
674930,7618,N/A,1574
1316910,7623,N/A,1569
2185030,5942,7508,1566
2074230,7075,8638,1563
3407080,4154,5709,1555
1307180,7637,N/A,1555
2828720,7638,N/A,1554
2695270,3991,5544,1553
1252330,4483,6035,1552
359600,7641,N/A,1551
2587410,7645,N/A,1547
307110,4114,5658,1544
3555990,7648,N/A,1544
22100,7649,N/A,1543
2360210,7650,N/A,1542
1566390,5922,7459,1537
454530,7655,N/A,1537
1694420,7300,8835,1535
1203630,7658,N/A,1534
3524370,3425,4958,1533
587620,6441,7973,1532
281640,7660,N/A,1532
1788370,4743,6274,1531
40980,4026,5554,1528
1494470,5016,6543,1527
2692480,7591,9115,1524
3830560,5313,6836,1523
245620,7669,N/A,1523
2961880,3159,4681,1522
4179280,4425,5945,1520
1586800,6335,7854,1519
1613280,5251,6769,1518
2286780,7032,8550,1518
13570,5879,7396,1517
2476590,7678,N/A,1514
2587420,7680,N/A,1512
415700,6677,8187,1510
925930,7683,N/A,1509
3566200,7684,N/A,1508
1918040,7685,N/A,1507
430210,4586,6092,1506
1830290,7687,N/A,1505
32330,4469,5970,1501
3212020,6962,8463,1501
3168260,7691,N/A,1501
3143910,3068,4567,1499
2456350,7358,8856,1498
3579820,7620,9117,1497
298400,7696,N/A,1496
1233570,4247,5740,1493
1906050,7700,N/A,1492
757210,4746,6235,1489
3328480,5635,7124,1489
4024620,4117,5602,1485
2870340,4475,5957,1482
2593910,4089,5570,1481
4204590,7711,N/A,1481
2076010,2279,3758,1479
4110940,7120,8597,1477
3856280,5535,7011,1476
1084790,7716,N/A,1476
3169060,7156,8631,1475
1692240,7718,N/A,1474
346010,694,2166,1472
2582650,7720,N/A,1472
238370,4048,5519,1471
248390,4695,6162,1467
247660,7725,N/A,1467
2487150,2810,4276,1466
4814930,5756,7222,1466
1747050,7726,N/A,1466
3085820,6695,8159,1464
716710,7728,N/A,1464
991560,6685,8148,1463
544390,7730,N/A,1462
3129360,5118,6579,1461
382310,2251,3710,1459
345350,6366,7825,1459
420490,5360,6817,1457
1696780,2562,4017,1455
2396240,7752,9207,1455
3579830,7635,9088,1453
3725630,7739,N/A,1453
1996390,4727,6179,1452
2222640,7740,N/A,1452
1733880,7741,N/A,1451
981600,4476,5926,1450
1643350,4870,6320,1450
206420,4768,6216,1448
4418540,7745,N/A,1447
1585813,6914,8358,1444
2195410,6308,7751,1443
4085930,6779,8222,1443
2222540,6482,7924,1442
1838970,7750,N/A,1442
802640,7596,9037,1441
2773280,4178,5616,1438
1032670,6638,8076,1438
251290,7754,N/A,1438
40960,3926,5361,1435
3058360,4887,6317,1430
2259330,7050,8480,1430
799640,7762,N/A,1430
2873780,7764,N/A,1428
979690,2001,3428,1427
3298940,6266,7693,1427
291860,7765,N/A,1427
3741860,5615,7040,1425
2615700,7767,N/A,1425
2615690,7768,N/A,1424
4234800,7769,N/A,1423
2375530,7770,N/A,1422
469820,3135,4556,1421
204030,6086,7507,1421
838310,6116,7536,1420
47895,7772,N/A,1420
2695570,2777,4194,1417
3817240,6972,8387,1415
2451010,7778,N/A,1414
3456930,4481,5894,1413
3304110,6798,8211,1413
480640,7780,N/A,1412
2706980,7781,N/A,1411
251060,5247,6657,1410
2363800,7782,N/A,1410
1108000,5974,7383,1409
553640,7783,N/A,1409
366240,6227,7635,1408
4024960,7801,9208,1407
2195610,7786,N/A,1406
686680,6979,8384,1405
4321720,7788,N/A,1404
552080,7789,N/A,1403
2928520,3858,5260,1402
2935580,5871,7272,1401
2201710,7268,8669,1401
1647550,7791,N/A,1401
3126340,5207,6607,1400
3651190,4409,5807,1398
274500,7794,N/A,1398
2000890,1559,2956,1397
2072450,4468,5862,1394
1827180,1597,2987,1390
1203420,7802,N/A,1390
4532140,3138,4525,1387
2419810,6026,7413,1387
2507010,5671,7057,1386
1056750,7807,N/A,1385
2084970,1788,3172,1384
423366,7808,N/A,1384
47810,1934,3316,1382
1804010,7392,8774,1382
3573430,7810,N/A,1382
3205060,7813,N/A,1379
1866320,4424,5801,1377
4596240,7817,N/A,1375
1263550,2150,3524,1374
3958960,6162,7535,1373
1454370,3612,4984,1372
2088781,4320,5692,1372
404250,7820,N/A,1372
2278351,7821,N/A,1371
2805510,3836,5205,1369
1734680,5874,7243,1369
47790,4244,5612,1368
3239550,7837,9205,1368
4107260,4388,5752,1364
1404850,4558,5922,1364
12130,5074,6438,1364
2949910,6289,7653,1364
392470,3347,4708,1361
962730,6203,7564,1361
1494420,4118,5477,1359
1235757,6808,8167,1359
2317290,7838,N/A,1354
1571100,5199,6551,1352
3936450,7840,N/A,1352
395180,5040,6391,1351
2624670,7842,N/A,1350
1222690,1902,3251,1349
4263310,843,2191,1348
3663470,6245,7593,1348
1315180,3478,4825,1347
1042490,6455,7802,1347
2478330,7845,N/A,1347
365590,4146,5492,1346
3361470,5580,6926,1346
37960,7846,N/A,1346
1755080,4161,5503,1342
2585640,6284,7626,1342
3381120,4466,5806,1340
1282730,5154,6494,1340
1885110,7855,N/A,1337
4328400,7830,9165,1335
528230,7858,N/A,1334
1599050,7859,N/A,1333
1498130,7860,N/A,1332
3170570,5185,6515,1330
710920,4496,5825,1329
1472660,7864,N/A,1328
1861610,3226,4551,1325
572740,6682,8005,1323
1802880,7869,N/A,1323
4761220,7870,N/A,1322
1643353,5100,6419,1319
3748640,7875,N/A,1317
3861730,2615,3931,1316
2896380,7876,N/A,1316
1440440,5909,7224,1315
3530820,7877,N/A,1315
1343620,7012,8325,1313
1148650,7381,8694,1313
1534840,7880,N/A,1312
1449280,7881,N/A,1311
2842040,1342,2652,1310
4078900,7883,N/A,1309
3749330,6916,8223,1307
3821860,6947,8253,1306
3662900,7887,N/A,1305
2366320,3974,5278,1304
3245120,3915,5215,1300
3882650,6540,7839,1299
1402320,6647,7946,1299
754890,7894,N/A,1298
3430450,2946,4243,1297
2867470,7389,8686,1297
461430,7896,N/A,1296
4038160,7064,8359,1295
4305470,7897,N/A,1295
1165990,7898,N/A,1294
2626940,799,2092,1293
503560,3859,5151,1292
2295520,7900,N/A,1292
1613110,5970,7260,1290
1905970,6676,7965,1289
1067850,3351,4639,1288
3166810,6683,7971,1288
2536720,7904,N/A,1288
2815270,2108,3395,1287
3830780,4403,5690,1287
4540950,7843,9128,1285
3126530,5326,6610,1284
1722800,4230,5513,1283
3270680,7911,N/A,1281
1761570,5791,7071,1280
1644940,7206,8486,1280
1167450,7913,N/A,1279
3663610,5692,6970,1278
1265780,6446,7723,1277
2800240,7915,N/A,1277
3851890,7916,N/A,1276
4062860,4087,5362,1275
1174400,7918,N/A,1274
1933650,5966,7239,1273
3170350,7919,N/A,1273
948740,7909,9180,1271
2177430,7921,N/A,1271
1270580,4236,5505,1269
2109370,7563,8832,1269
25890,7924,N/A,1268
2253060,4959,6226,1267
2948640,5235,6502,1267
1283970,3319,4584,1265
1481080,3467,4732,1265
1307960,7928,N/A,1264
1235751,6776,8039,1263
3114410,4734,5996,1262
4936120,7055,8315,1260
2225960,5832,7091,1259
1983970,6751,8010,1259
420560,7549,8807,1258
2731420,3650,4907,1257
415710,3839,5096,1257
3721890,7935,N/A,1257
2553040,3628,4884,1256
1517030,7734,8990,1256
4136730,7936,N/A,1256
496240,4513,5768,1255
1446650,7937,N/A,1255
2826800,5243,6496,1253
1797880,5649,6902,1253
1163770,4696,5947,1251
1180730,7941,N/A,1251
641780,7001,8250,1249
1235759,7598,8847,1249
3367990,7041,8289,1248
550340,7944,N/A,1248
304530,7002,8248,1246
2197326,7968,9214,1246
1585811,6973,8218,1245
2934190,7947,N/A,1245
1104280,5920,7164,1244
242550,2923,4166,1243
2700600,4109,5351,1242
3201070,4555,5795,1240
1613281,6454,7694,1240
369070,7954,N/A,1238
2696250,7955,N/A,1237
212301,5051,6287,1236
2757720,6503,7739,1236
2900100,7956,N/A,1236
485980,7957,N/A,1235
3900120,5584,6818,1234
1586750,7959,N/A,1233
2316850,7960,N/A,1232
356570,5984,7215,1231
2210141,7510,8741,1231
1643352,5048,6277,1229
2286600,7505,8732,1227
1214650,7966,N/A,1226
799790,7967,N/A,1225
1372280,6783,8007,1224
4362450,7970,N/A,1222
1000718,5324,6545,1221
1000716,7034,8255,1221
249310,7972,N/A,1220
3663450,4802,6021,1219
4235530,5267,6486,1219
2427746,7230,8447,1217
990380,6827,8042,1215
3474010,6901,8116,1215
1559390,7978,N/A,1214
335070,4153,5366,1213
2671150,6137,7350,1213
1517970,5522,6734,1212
323500,7661,8873,1212
1355090,7981,N/A,1211
2702170,7853,9063,1210
3537950,7982,N/A,1210
2243210,3634,4842,1208
397340,7984,N/A,1208
2950840,5797,7003,1206
3025290,7987,N/A,1205
2466900,4032,5235,1203
1191330,7992,N/A,1200
2224461,2681,3879,1198
2667950,5143,6341,1198
3674980,7994,N/A,1198
3660210,7996,N/A,1196
3372710,2925,4118,1193
1552810,8000,N/A,1192
378649,8001,N/A,1191
1346840,7899,9086,1187
4420720,8008,N/A,1184
3708030,4875,6058,1183
253250,7627,8808,1181
2292800,4892,6071,1179
4508900,4851,6029,1178
1522160,3966,5143,1177
3994790,4411,5588,1177
2106840,4903,6080,1177
3165690,5691,6868,1177
1262600,5250,6426,1176
3010460,7652,8828,1176
959000,7382,8555,1173
3991700,8019,N/A,1173
1523740,3720,4891,1171
2269950,2535,3705,1170
2431980,5197,6365,1168
4100260,7485,8653,1168
1620040,8024,N/A,1168
804700,3158,4324,1166
3463400,8026,N/A,1166
46510,8028,N/A,1164
3062480,6380,7543,1163
2144600,2256,3418,1162
1348660,2972,4134,1162
2274620,3849,5011,1162
1078350,7260,8421,1161
1038250,8031,N/A,1161
2926560,3905,5064,1159
2513490,6033,7192,1159
1207000,8033,N/A,1159
2161050,7702,8859,1157
2212670,4147,5303,1156
1111940,8038,N/A,1154
2073250,398,1549,1151
2111190,3363,4514,1151
3036350,8042,N/A,1150
3418570,8043,N/A,1149
442120,3734,4882,1148
2058180,4150,5297,1147
1626170,7766,8911,1145
2058190,5068,6212,1144
1623660,8048,N/A,1144
2698420,626,1769,1143
2739700,6332,7475,1143
2154173,7219,8362,1143
1143810,8050,N/A,1142
1392860,180,1320,1140
1811340,8052,N/A,1140
12810,8071,9211,1140
1338490,8054,N/A,1138
2462520,7183,8320,1137
4258070,8055,N/A,1137
2806410,2501,3635,1134
500810,8058,N/A,1134
1660080,3109,4242,1133
3774440,6871,8004,1133
1041710,8059,N/A,1133
1712100,8060,N/A,1132
3907380,400,1531,1131
3904990,8061,N/A,1131
334230,4683,5813,1130
2221920,4872,6002,1130
3752060,5269,6399,1130
998400,5193,6322,1129
2869860,2716,3844,1128
3639380,7388,8514,1126
3333740,8067,N/A,1125
692850,3603,4727,1124
1462570,8069,N/A,1123
747970,8072,N/A,1120
1996630,5880,6999,1119
1052990,4740,5857,1117
3330,4541,5657,1116
2369900,3305,4420,1115
363970,3681,4793,1112
717250,8081,N/A,1111
1827650,5666,6776,1110
4563880,8083,N/A,1109
3656890,8084,N/A,1108
1357160,7579,8685,1106
2943180,5132,6237,1105
846470,4850,5953,1103
1643354,5000,6103,1103
1425000,3292,4394,1102
1747960,4430,5531,1101
2912430,5978,7077,1099
3815750,5693,6791,1098
3855050,6553,7651,1098
38400,4394,5491,1097
896520,5792,6889,1097
1627570,8095,N/A,1097
2154070,5147,6243,1096
2021960,2705,3800,1095
3936700,4506,5600,1094
2280350,5660,6753,1093
3656870,8099,N/A,1093
3274430,2924,4016,1092
2873460,8101,N/A,1091
1620540,8102,N/A,1090
3070880,4897,5986,1089
299970,2303,3391,1088
680420,2662,3748,1086
686200,8106,N/A,1086
2753900,520,1605,1085
1235756,6815,7900,1085
3507460,8107,N/A,1085
1174860,5758,6840,1082
460790,2889,3970,1081
1498140,8111,N/A,1081
3966690,8112,N/A,1080
3525620,3262,4341,1079
2958230,6340,7419,1079
4585150,5642,6718,1076
4028440,6021,7097,1076
908740,7267,8341,1074
1096140,8118,N/A,1074
3907350,434,1507,1073
423367,5812,6885,1073
1272840,6344,7417,1073
4181560,8119,N/A,1073
2064650,2474,3546,1072
3920290,4369,5441,1072
628670,8120,N/A,1072
3679630,4819,5889,1070
2835530,3832,4901,1069
316790,5744,6812,1068
3894170,6590,7658,1068
3565290,8128,N/A,1064
2743780,3640,4703,1063
1283410,8130,N/A,1062
3199780,1418,2479,1061
1244460,1955,3016,1061
2243710,8131,N/A,1061
3994610,4748,5808,1060
4094180,6931,7989,1058
3633760,7142,8200,1058
3865740,8134,N/A,1058
4439890,8135,N/A,1057
1137320,8010,9066,1056
774461,2334,3389,1055
1061090,3997,5052,1055
1574240,4432,5487,1055
3060170,6074,7128,1054
2179800,4361,5414,1053
1705820,3727,4779,1052
590610,7977,9029,1052
4331070,8142,N/A,1050
1857090,2599,3645,1046
2202290,8146,N/A,1046
1906530,6222,7267,1045
2864560,1464,2507,1043
3268800,7393,8436,1043
270110,8149,N/A,1043
1369370,8150,N/A,1042
2228280,3840,4881,1041
3864450,4282,5323,1041
1997660,7471,8511,1040
200710,4902,5941,1039
4233550,5410,6445,1035
809060,6636,7671,1035
1960830,8144,9179,1035
2238900,3554,4588,1034
1704680,8159,N/A,1033
2677750,8161,N/A,1031
1337520,3779,4809,1030
2555950,4995,6025,1030
241369,8163,N/A,1029
1328890,7901,8929,1028
1925560,3577,4604,1027
2701440,3975,5002,1027
3614460,4071,5098,1027
2464650,4596,5623,1027
848480,5244,6271,1027
979710,6733,7760,1027
1832040,4664,5688,1024
1665190,5319,6343,1024
2270,5846,6867,1021
324570,6346,7367,1021
427190,4105,5125,1020
2475460,3944,4962,1018
4070950,3970,4988,1018
204340,6197,7214,1017
508405,7472,8488,1016
3768320,4658,5673,1015
1432050,6664,7678,1014
4077430,7600,8614,1014
1859990,8178,N/A,1014
1793330,8139,9152,1013
4508910,5453,6464,1011
3599690,3854,4862,1008
4124660,8184,N/A,1008
3663340,6080,7087,1007
4103460,6462,7469,1007
3700130,8171,9177,1006
648780,8186,N/A,1006
1390150,3895,4899,1004
567640,2330,3333,1003
2236950,4110,5113,1003
465490,6463,7466,1003
499180,8189,N/A,1003
230070,5171,6173,1002
975680,8191,N/A,1001
1017030,5983,6983,1000
3024980,6665,7662,997
1913711,8196,N/A,996
4760280,4815,5810,995
1140270,6147,7142,995
1962430,8197,N/A,995
19900,4587,5581,994
63650,8198,N/A,994
1643351,5043,6036,993
4125200,8199,N/A,993
3124340,1798,2790,992
1931690,8202,N/A,990
1123050,5783,6772,989
3212040,8203,N/A,989
2564580,8204,N/A,988
3331320,8205,N/A,987
1140001,3778,4764,986
3777610,4690,5676,986
4406950,6635,7620,985
245300,8207,N/A,985
2999850,6302,7285,983
3410630,7651,8633,982
2983890,3928,4909,981
391730,7790,8771,981
1034900,8156,9137,981
611670,2263,3243,980
1286680,2727,3707,980
1521580,4350,5330,980
3231520,8212,N/A,980
3425460,5815,6794,979
3891560,904,1882,978
2005311,3175,4153,978
3844750,4934,5912,978
3456610,8214,N/A,978
3521410,1916,2893,977
275180,2146,3123,977
4417270,6342,7319,977
3929970,6386,7362,976
2198070,6879,7855,976
1720820,4053,5028,975
1843840,5710,6685,975
1519090,5980,6955,975
3255720,8217,N/A,975
1524910,6023,6997,974
4141950,3719,4692,973
521220,2832,3803,971
2175260,7451,8422,971
3052510,5900,6870,970
2842800,1611,2580,969
2901410,7672,8639,967
3936730,3826,4792,966
3711140,4534,5497,963
1329880,8229,N/A,963
688420,3498,4458,960
3617200,7818,8778,960
4528730,3214,4173,959
3308200,7265,8224,959
1685720,8233,N/A,959
3393240,3676,4634,958
3638570,6773,7730,957
3487060,6835,7792,957
2679810,6913,7870,957
2564570,8235,N/A,957
4125930,1408,2363,955
3225420,7356,8311,955
2310700,8238,N/A,954
3653040,8239,N/A,953
1552550,4868,5820,952
239250,6230,7182,952
423365,7036,7988,952
1084430,8098,9050,952
3014080,1897,2847,950
1499120,8242,N/A,950
702110,8160,9109,949
3456600,8243,N/A,949
1891700,3501,4449,948
3699010,3580,4528,948
3950240,5460,6408,948
3197720,7153,8101,948
1437880,8244,N/A,948
6030,7558,8505,947
242920,3607,4553,946
1262572,7985,8930,945
1456210,8247,N/A,945
4271990,1887,2831,944
2358430,4457,5400,943
1740900,8249,N/A,943
1863430,1600,2542,942
377840,2909,3851,942
2350280,4237,5179,942
3289720,4708,5650,942
1954160,7021,7963,942
1379870,8250,N/A,942
525510,6643,7584,941
253900,7487,8428,941
3112730,8251,N/A,941
3537070,3444,4382,938
863590,7704,8642,938
3726250,7053,7990,937
2348930,8255,N/A,937
2190290,4637,5573,936
2786680,6219,7155,936
2824490,2632,3567,935
3564540,4248,5183,935
3854110,8257,N/A,935
374500,2987,3921,934
3663400,4925,5859,934
39120,3232,4162,930
2331330,5673,6603,930
1847240,8063,8993,930
2474860,8201,9131,930
3347200,5063,5992,929
252870,5406,6334,928
406290,7926,8853,927
2856510,5505,6431,926
3400000,8266,N/A,926
2140010,8267,N/A,925
1901910,3313,4237,924
4559600,4025,4949,924
8850,4418,5342,924
2775370,8268,N/A,924
3504560,8269,N/A,923
889910,6542,7464,922
1182110,8270,N/A,922
3765170,8271,N/A,921
304430,5344,6264,920
2398030,6251,7171,920
1453850,8272,N/A,920
2922730,3066,3985,919
3194200,5426,6345,919
1775490,6614,7531,917
2112231,3803,4718,915
3415990,8277,N/A,915
3135200,8276,9190,914
3363170,5234,6146,912
1100990,6127,7038,911
586140,2747,3657,910
1209120,2961,3870,909
1235140,3354,4263,909
3209480,5136,6045,909
1876880,8283,N/A,909
321360,3414,4322,908
537800,3950,4858,908
1670430,930,1837,907
4539740,5192,6099,907
4501300,8064,8971,907
4110510,8285,N/A,907
2067780,3181,4087,906
875210,8286,N/A,906
1238820,3544,4447,903
895491,5301,6204,903
3304770,6936,7837,901
4045540,7723,8624,901
2353160,8291,N/A,901
2926440,6252,7152,900
1237610,7964,8864,900
3663530,8236,9136,900
3581800,5339,6238,899
2865580,6190,7089,899
1970580,5539,6436,897
9420,4784,5679,895
4735380,3463,4357,894
1476200,2584,3476,892
3490890,4253,5145,892
1416050,6592,7484,892
2982360,8300,N/A,892
4056810,3631,4521,890
2059670,3821,4710,889
3189440,4825,5713,888
1123770,3973,4860,887
374390,7258,8145,887
768200,3328,4213,885
3846290,4909,5794,885
4537980,6816,7701,885
721090,7905,8789,884
2943420,6351,7234,883
1662380,6761,7643,882
4216650,4849,5730,881
1748991,8311,N/A,881
1233340,7427,8306,879
3620040,8313,N/A,879
896715,8314,N/A,878
887570,4669,5546,877
3706960,6661,7537,876
444640,5069,5944,875
3986850,8317,N/A,875
3858460,4187,5060,873
3079280,6728,7599,871
2353723,4976,5846,870
897330,6679,7549,870
3952640,8322,N/A,870
1049890,7908,8777,869
2108180,6834,7702,868
488060,8325,N/A,867
1494810,3473,4337,864
1106530,8328,N/A,864
600750,3067,3929,862
2473420,5567,6429,862
517630,4427,5288,861
3023640,8355,9216,861
2736310,4869,5729,860
1056761,5385,6245,860
3597510,5899,6759,860
434030,8332,N/A,860
854750,2744,3603,859
1449110,1360,2215,855
3426920,8338,N/A,854
314160,2422,3273,851
2692500,6640,7491,851
312540,8341,N/A,851
2383130,3890,4740,850
1786790,5080,5930,850
2010530,6981,7831,850
3825860,3265,4114,849
604500,4017,4866,849
201790,7009,7858,849
1969870,1059,1907,848
438040,1316,2164,848
2942780,6800,7648,848
2435090,6095,6942,847
3966190,8115,8962,847
324680,8345,N/A,847
1674010,2770,3616,846
1450900,2872,3718,846
2310,4620,5466,846
3046550,5775,6621,846
850260,8346,N/A,846
889710,8347,N/A,845
203160,2265,3109,844
2525380,4656,5500,844
1347970,8348,N/A,844
324160,5961,6804,843
2672470,2631,3473,842
458710,2757,3599,842
4850,6971,7813,842
3560550,8350,N/A,842
1267507,8351,N/A,841
1693980,1844,2684,840
1436990,3747,4586,839
3320400,4612,5451,839
1209461,6139,6978,839
3828980,8353,N/A,839
2479000,8354,N/A,838
2433470,7538,8374,836
1589570,7895,8731,836
2064610,8356,N/A,836
3308250,8357,N/A,835
650760,7946,8780,834
3444020,1319,2152,833
3307120,5129,5962,833
3493430,8359,N/A,833
3417000,6394,7226,832
4088380,8360,N/A,832
632300,5376,6207,831
4181370,8362,N/A,830
3271000,751,1580,829
1353060,1037,1866,829
4508890,3830,4659,829
2803280,7938,8767,829
260430,5145,5973,828
1928420,3030,3857,827
3634520,3228,4055,827
4839740,8366,N/A,826
1755920,2624,3449,825
4005090,5588,6413,825
1405500,5933,6758,825
259800,6436,7261,825
3672720,1956,2780,824
3872930,5176,6000,824
311770,2902,3725,823
332570,5202,6024,822
486310,8371,N/A,821
4820730,7448,8268,820
754530,8372,N/A,820
3001240,5577,6395,818
564790,8374,N/A,818
2230570,6090,6907,817
2709450,7714,8530,816
320300,8376,N/A,816
3504780,8377,N/A,815
979640,4040,4854,814
1712350,2557,3370,813
38410,5060,5873,813
2510960,5221,6033,812
1473060,8380,N/A,812
2230650,5148,5959,811
2794770,7423,8234,811
3739110,8382,N/A,810
1369630,4044,4853,809
1401630,8383,N/A,809
313160,5108,5916,808
298050,5169,5977,808
423363,5695,6503,808
3680510,8288,9094,806
3739100,8386,N/A,806
360960,6457,7262,805
2112232,7063,7867,804
3660220,8388,N/A,804
1570330,5999,6802,803
1755100,7849,8652,803
4308110,8389,N/A,803
4395500,2169,2971,802
3037030,6867,7669,802
2977810,8390,N/A,802
480490,3569,4370,801
2184790,7133,7934,801
3697020,4616,5416,800
2197324,5472,6272,800
1845910,2734,3533,799
3333030,8393,N/A,799
3107330,5853,6650,797
1579880,8395,N/A,797
2649200,8397,N/A,795
1537830,2173,2967,794
1906771,8399,N/A,793
1697880,8401,N/A,791
2219390,2202,2992,790
1970980,8402,N/A,790
1860510,1193,1982,789
1812060,5450,6239,789
2266770,8403,N/A,789
566440,6803,7591,788
2184791,7096,7884,788
1672210,8404,N/A,788
3379260,8406,N/A,786
4103450,4487,5272,785
2190220,2472,3256,784
1771050,8125,8909,784
4712260,8408,N/A,784
4084710,1993,2776,783
719040,2932,3714,782
1966630,8411,N/A,781
3229100,8412,N/A,780
506800,7416,8195,779
3663330,8413,N/A,779
3571730,3735,4513,778
461249,4998,5775,777
3398280,5127,5904,777
884101,5699,6475,776
1281640,5894,6670,776
1618290,8416,N/A,776
2064870,3348,4123,775
3655390,7020,7795,775
4630450,8417,N/A,775
3429890,6217,6991,774
1822450,6607,7381,774
2270540,6982,7756,774
208520,8418,N/A,774
4756480,4898,5671,773
1124300,2302,3074,772
1430990,5161,5933,772
4372300,6680,7452,772
357360,1920,2687,767
2673460,5133,5899,766
3682280,7576,8342,766
2540630,7698,8464,766
1229240,3983,4748,765
3281130,2827,3590,763
791330,8429,N/A,763
3199360,3289,4051,762
4467620,8430,N/A,762
3662730,7708,8469,761
3477300,6401,7161,760
991170,8433,N/A,759
733790,5592,6350,758
4197990,2514,3271,757
3763700,2940,3697,757
1983700,6818,7575,757
2897610,2988,3744,756
1622710,5311,6067,756
2541530,3108,3863,755
3559250,7969,8724,755
4418560,8437,N/A,755
110800,3434,4187,753
350070,8319,9072,753
2116510,8439,N/A,753
3663520,8440,N/A,752
988450,2908,3659,751
2678990,6298,7049,751
22000,8441,N/A,751
2982610,2753,3503,750
1244040,3134,3884,750
1694430,8442,N/A,750
1608640,6370,7119,749
2107250,8136,8885,749
1147940,8302,9051,749
1243850,2383,3131,748
1235747,3995,4743,748
1876930,4566,5313,747
4366250,8447,N/A,745
3663830,5381,6125,744
3487780,5760,6504,744
3933150,8448,N/A,744
306460,7401,8143,742
2651720,5142,5883,741
1157220,8451,N/A,741
265550,3904,4644,740
2525510,4964,5703,739
1133000,4993,5731,738
2815070,1797,2534,737
3928990,3343,4080,737
1242980,6186,6922,736
2776900,1105,1840,735
4585190,2170,2904,734
3473820,4127,4861,734
1062960,8458,N/A,734
2805520,2579,3311,732
4864560,4060,4791,731
627510,8461,N/A,731
1049410,1539,2269,730
3053950,4344,5074,730
1823802,5973,6703,730
3850560,5994,6724,730
1654723,7809,8539,730
2602230,8463,N/A,729
4374790,6274,7002,728
1342490,3561,4288,727
2282030,6377,7104,727
