rank,appid
6368,2224461
6369,1250
6370,2971610
6371,3116710
6372,776950
6373,1914122
6374,2950840
6375,4610350
6376,337661
6377,977880
6378,1914121
6379,572740
6380,4094670
6381,3385670
6382,3044790
6383,2760560
6384,420490
6385,3990800
6386,1282550
6387,388210
6388,2270
6389,529910
6390,3617620
6391,941960
6392,1163060
6393,1653970
6394,10100
6395,2421890
6396,34190
6397,1420770
6398,4622600
6399,878670
6400,258970
6401,1864880
6402,9200
6403,2179850
6404,2249450
6405,2383130
6406,604540
6407,2669360
6408,363990
6409,843200
6410,2342040
6411,3378960
6412,734750
6413,1240590
6414,3151270
6415,2331280
6416,1955090
6417,356500
6418,736850
6419,670290
6420,3755850
6421,2676030
6422,1654481
6423,414340
6424,1571440
6425,1237980
6426,3874110
6427,3568460
6428,1360810
6429,1648810
6430,2154270
6431,294660
6432,803600
6433,4212210
6434,1966460
6435,3873150
6436,4493580
6437,2706980
6438,673130
6439,1067540
6440,1235755
6441,2782920
6442,2678990
6443,2321800
6444,4085020
6445,498870
6446,2820140
6447,1623070
6448,3132860
6449,2334532
6450,3087260
6451,2302320
6452,751060
6453,3623240
6454,4377370
6455,420000
6456,756660
6457,321800
6458,2490990
6459,2383120
6460,2854620
6461,458750
6462,2678080
6463,3315590
6464,251130
6465,4249150
6466,2439690
6467,584096
6468,1000716
6469,1671570
6470,1779200
6471,3955770
6472,1507780
6473,1239020
6474,2856380
6475,2445990
6476,1570450
6477,235210
6478,1066850
6479,4535540
6480,1442810
6481,4144820
6482,416422
6483,1449442
6484,627510
6485,3400430
6486,4508920
6487,858820
6488,3607430
6489,2423760
6490,1466390
6491,1132980
6492,792300
6493,2316850
6494,2963600
6495,2695490
6496,495290
6497,597760
6498,1494840
6499,535520
6500,537800
6501,1228520
6502,4280920
6503,3843360
6504,4338380
6505,47898
6506,1255150
6507,2419810
6508,3604780
6509,2791510
6510,3745310
6511,1117090
6512,351890
6513,1364390
6514,965310
6515,2067920
6516,3087460
6517,1174640
6518,831560
6519,2342310
6520,909720
6521,4232610
6522,4085930
6523,509350
6524,2368930
6525,1331510
6526,2524030
6527,282900
6528,4222670
6529,4541930
6530,2834350
6531,602520
6532,507010
6533,1062810
6534,400740
6535,566050
6536,1613283
6537,1449440
6538,3667230
6539,3504570
6540,4888720
6541,1531540
6542,332350
6543,1231880
6544,1199030
6545,2585830
6546,4391860
6547,39150
6548,4168290
6549,1822550
6550,4398360
6551,2400430
6552,4528870
6553,3133060
6554,1224290
6555,3291010
6556,1637730
6557,425220
6558,1518220
6559,2506530
6560,16867
6561,2272540
6562,4746070
6563,611500
6564,1376200
6565,3308870
6566,2551110
6567,3315070
6568,368370
6569,4110940
6570,2419041
6571,3894170
6572,2004110
6573,2010530
6574,1613285
6575,715070
6576,370360
6577,3997360
6578,1964040
6579,1049790
6580,3570370
6581,1681170
6582,3006280
6583,3023000
6584,4417530
6585,3659280
6586,1579992
6587,2289650
6588,2591310
6589,572730
6590,1472930
6591,4834450
6592,2295520
6593,3171570
6594,2512450
6595,1530300
6596,882140
6597,4380850
6598,3212580
6599,4046850
6600,1167910
6601,761830
6602,1988040
6603,2827750
6604,2821610
6605,2013850
6606,2692500
6607,2628270
6608,3070880
6609,2511580
6610,316790
6611,3663280
6612,3765170
6613,603960
6614,2073910
6615,1278390
6616,1843760
6617,4465180
6618,32360
6619,4486290
6620,312980
6621,3105960
6622,304690
6623,3768610
6624,3760310
6625,1286280
6626,3233230
6627,2218460
6628,640590
6629,1028270
6630,1025960
6631,2544110
6632,3560550
6633,1636030
6634,311290
6635,4038160
6636,1295900
6637,4020320
6638,2592220
6639,3311490
6640,1235759
6641,3505090
6642,3249650
6643,1293180
6644,756530
6645,754530
6646,2675870
6647,587430
6648,1238851
6649,2742280
6650,859570
6651,1235757
6652,743450
6653,3384710
6654,517790
6655,1266700
6656,4584210
6657,2334533
6658,2707870
6659,3285610
6660,2717010
6661,730616
6662,3087270
6663,1701720
6664,2443770
6665,3873040
6666,3399920
6667,4266000
6668,232010
6669,3601190
6670,3742830
6671,4031100
6672,2304620
6673,1142330
6674,4013230
6675,3696860
6676,3091180
6677,645400
6678,512034
6679,2601380
6680,345390
6681,774791
6682,204340
6683,3919200
6684,2381620
6685,1040230
6686,4508890
6687,1220010
6688,1114220
6689,1804010
6690,1432642
6691,2719200
6692,2499470
6693,2019380
6694,1347751
6695,1235763
6696,247430
6697,3331320
6698,1948180
6699,1933450
6700,1017030
6701,1982340
6702,1016180
6703,376680
6704,2686650
6705,374301
6706,2643040
6707,1273560
6708,1730260
6709,1769830
6710,4732170
6711,512032
6712,3440120
6713,999020
6714,2997840
6715,2924120
6716,824600
6717,1904610
6718,416450
6719,512033
6720,3308250
6721,2269950
6722,1647310
6723,1785420
6724,3028290
6725,3958960
6726,3187010
6727,2951880
6728,1375400
6729,2936190
6730,3959890
6731,1460220
6732,4716390
6733,992490
6734,3205380
6735,2466900
6736,2393160
6737,3170370
6738,294650
6739,375450
6740,2408730
6741,3003460
6742,2898270
6743,1546310
6744,1235752
6745,846110
6746,2000770
6747,4685890
6748,2101890
6749,2702630
6750,1555110
6751,3655150
6752,1533009
6753,322130
6754,874260
6755,2826800
6756,1538970
6757,423365
6758,236450
6759,3696260
6760,524660
6761,584097
6762,4119650
6763,1189290
6764,2271930
6765,38080
6766,591960
6767,405290
6768,4084160
6769,2193540
6770,1066110
6771,4307420
6772,1079180
6773,385970
6774,384110
6775,15750
6776,2462520
6777,1902940
6778,1951410
6779,590610
6780,2334730
6781,3279990
6782,1129050
6783,47892
6784,937892
6785,1645630
6786,3115240
6787,2218400
6788,450660
6789,4642990
6790,4399530
6791,715310
6792,3289320
6793,47400
6794,1811550
6795,4057050
6796,2151290
6797,1238103
6798,359496
6799,3910
6800,4559030
6801,1402320
6802,250300
6803,3112260
6804,2488340
6805,3352690
6806,2296380
6807,2200640
6808,1952370
6809,598980
6810,941959
6811,4054300
6812,2127570
6813,31840
6814,1983690
6815,4856340
6816,38410
6817,542160
6818,1575885
6819,1922010
6820,3417000
6821,640140
6822,2089450
6823,3412900
6824,1650640
6825,1615290
6826,1248430
6827,2342030
6828,308600
6829,2427746
6830,3743110
6831,1884300
6832,551620
6833,2179380
6834,1191630
6835,3984230
6836,253900
6837,3629780
6838,965200
6839,2833580
6840,2492430
6841,1235767
6842,1586800
6843,1186040
6844,692850
6845,1727420
6846,1649220
6847,3809410
6848,375480
6849,4575390
6850,2137700
6851,2696250
6852,1238080
6853,1093290
6854,2126610
6855,2379390
6856,2959610
6857,1182310
6858,501080
6859,523660
6860,583470
6861,1206340
6862,1722280
6863,2194520
6864,211600
6865,1866980
6866,311800
6867,859580
6868,1764530
6869,200900
6870,2078450
6871,3372530
6872,2900100
6873,2612700
6874,1782330
6875,4172870
6876,3833300
6877,2399160
6878,2702170
6879,2652000
6880,2732280
6881,204120
6882,3165860
6883,1096410
6884,1228810
6885,213330
6886,793460
6887,4530150
6888,1377080
6889,2698870
6890,3357250
6891,4668720
6892,2668040
6893,2128940
6894,1610440
6895,438640
6896,801480
6897,4250650
6898,3138960
6899,3347900
6900,812040
6901,2671240
6902,515260
6903,4041630
6904,1201700
6905,218640
6906,212630
6907,4596710
6908,2214822
6909,2012010
6910,2178480
6911,3508770
6912,1566390
6913,1318690
6914,2518950
6915,303210
6916,3596920
6917,3286930
6918,1058020
6919,4369830
6920,2889350
6921,4535490
6922,1520760
6923,496240
6924,2867470
6925,1504500
6926,2210
6927,2654490
6928,3146020
6929,4209640
6930,2668290
6931,3054820
6932,2015240
6933,1709880
6934,2357000
6935,4429950
6936,1656780
6937,3146140
6938,1417930
6939,2054413
6940,39680
6941,1239450
6942,248170
6943,3184500
6944,2524050
6945,858710
6946,2959970
6947,1019550
6948,1739300
6949,3468330
6950,4834820
6951,507490
6952,2270540
6953,1634360
6954,1368210
6955,1232220
6956,857320
6957,3929760
6958,2581370
6959,1935900
6960,2059810
6961,2232880
6962,4270350
6963,4535880
6964,2997790
6965,366250
6966,3933120
6967,3577060
6968,3815750
6969,3972190
6970,384020
6971,2550510
6972,3126330
6973,3682050
6974,3153040
6975,21670
6976,2673460
6977,3549910
6978,3941450
6979,4499280
6980,436160
6981,1260520
6982,3145880
6983,2235020
6984,330830
6985,4499420
6986,3854280
6987,3016840
6988,4165310
6989,1866180
6990,2122880
6991,3132930
6992,1348390
6993,3418570
6994,455980
6995,843390
6996,1033530
6997,519860
6998,2139991
6999,657200
7000,2541890
7001,2104240
7002,2763670
7003,1672310
7004,1437880
7005,1283400
7006,2612690
7007,6980
7008,1229020
7009,3380950
7010,2699820
7011,1842690
7012,1352850
7013,4454410
7014,435880
7015,3287820
7016,4139450
7017,1403310
7018,2914600
7019,2376270
7020,4301130
7021,798290
7022,3422870
7023,2564660
7024,1983710
7025,1235760
7026,223598
7027,3411830
7028,3396400
7029,1317250
7030,3228180
7031,794580
7032,4276980
7033,1161370
7034,4761220
7035,3290710
7036,1269020
7037,2244130
7038,3230590
7039,2451100
7040,584095
7041,2445280
7042,2130960
7043,442070
7044,3612850
7045,7200
7046,4746220
7047,2738880
7048,4045820
7049,3352080
7050,323220
7051,3564800
7052,1125794
7053,3398280
7054,1805480
7055,4270300
7056,3048840
7057,603750
7058,2881660
7059,37240
7060,1191120
7061,1348140
7062,3311740
7063,426790
7064,4483120
7065,1113570
7066,3333030
7067,2878600
7068,3270680
7069,3899930
7070,3211490
7071,4489770
7072,2697790
7073,35700
7074,2599270
7075,1337760
7076,794220
7077,2524080
7078,2375260
7079,4684530
7080,2900870
7081,2439510
7082,3905010
7083,1111940
7084,1770490
7085,3556730
7086,3816110
7087,1356670
7088,354240
7089,1795690
7090,3114010
7091,4380120
7092,4002040
7093,242570
7094,1956800
7095,552620
7096,1084430
7097,1712840
7098,2124380
7099,1646580
7100,4233940
7101,962730
7102,3441240
7103,3310
7104,3111880
7105,2841840
7106,4300530
7107,40300
7108,3607940
7109,234080
7110,1328350
7111,855860
7112,3503440
7113,851100
7114,3596900
7115,4249130
7116,3662710
7117,3765160
7118,16100
7119,617160
7120,3017730
7121,287310
7122,3805230
7123,1492070
7124,3537950
7125,2456350
7126,2305830
7127,2978610
7128,4541460
7129,1324530
7130,3066310
7131,3238580
7132,529590
7133,936790
7134,1072500
7135,2287550
7136,2112740
7137,2732100
7138,4089880
7139,941963
7140,1038500
7141,1259840
7142,3167280
7143,1125790
7144,2354330
7145,1230140
7146,423368
7147,2786680
7148,1844380
7149,875210
7150,4694040
7151,1915380
7152,736220
7153,411370
7154,760060
7155,3946810
7156,1218740
7157,1306720
7158,311240
7159,2387040
7160,4300150
7161,1097130
7162,4613570
7163,2594540
7164,1835240
7165,40700
7166,2232600
7167,3111930
7168,866800
7169,4133830
7170,1406850
7171,404250
7172,537110
7173,1530882
7174,4035860
7175,1426440
7176,1761570
7177,3724490
7178,765870
7179,1198460
7180,939840
7181,3892910
7182,294530
7183,774241
7184,941973
7185,4131780
7186,1012030
7187,1910860
7188,2932380
7189,2081470
7190,2807150
7191,4213840
7192,2806120
7193,1344680
7194,41000
7195,3972650
7196,1549040
7197,251110
7198,2240110
7199,3140990
7200,1477590
7201,4000090
7202,3372880
7203,970830
7204,3762790
7205,2167453
7206,2977620
7207,222480
7208,896520
7209,3456610
7210,3443620
7211,694130
7212,3696750
7213,3690010
7214,3632890
7215,2467850
7216,1078760
7217,1672210
7218,15210
7219,3418990
7220,2100430
7221,4353630
7222,252330
7223,3834880
7224,721090
7225,4356610
7226,3640360
7227,1952170
7228,3301710
7229,1140120
7230,1999520
7231,1933970
7232,2514960
7233,1533006
7234,1342260
7235,290080
7236,3673060
7237,3334280
7238,684450
7239,668980
7240,2957110
7241,1372280
7242,2427744
7243,3772810
7244,2524070
7245,3919530
7246,2295940
7247,423366
7248,1485080
7249,1662860
7250,3289830
7251,4439830
7252,4293030
7253,1575870
7254,3920290
7255,3805420
7256,3132250
7257,4712260
7258,1608440
7259,3474010
7260,2061230
7261,260210
7262,1657740
7263,1252750
7264,242110
7265,3495110
7266,3985830
7267,1252330
7268,3556540
7269,978460
7270,2197324
7271,2482200
7272,3743390
7273,3200060
7274,367680
7275,3467710
7276,3172010
7277,1849790
7278,4237210
7279,211740
7280,3188960
7281,1838750
7282,809880
7283,663390
7284,1641650
7285,2695220
7286,2240080
7287,1977800
7288,359220
7289,3925370
7290,314430
7291,2536720
7292,2150000
7293,2015180
7294,2088810
7295,2741360
7296,864700
7297,3780060
7298,3788120
7299,1100990
7300,1235750
7301,3743300
7302,4557490
7303,248610
7304,2997980
7305,9850
7306,3488460
7307,2902050
7308,2059530
7309,1245150
7310,3407080
7311,1216710
7312,3391380
7313,3597510
7314,2474430
7315,557340
7316,4341720
7317,3110360
7318,3698790
7319,3310650
7320,530780
7321,747910
7322,3384090
7323,1882280
7324,3659020
7325,2708880
7326,388410
7327,3693780
7328,3657210
7329,240300
7330,4897900
7331,743890
7332,3396290
7333,3490890
7334,2649200
7335,2324110
7336,2768420
7337,3042650
7338,3606990
7339,2318480
7340,397340
7341,3211680
7342,1281880
7343,234650
7344,48220
7345,4566690
7346,3817870
7347,1811990
7348,873260
7349,4548780
7350,4095490
7351,491530
7352,245620
7353,3218530
7354,1598780
7355,4279040
7356,1247710
7357,893180
7358,260190
7359,3696840
7360,4005560
7361,718560
7362,1750030
7363,1157700
7364,1411910
7365,1710540
7366,2419090
7367,716490
7368,3741860
7369,1098770
7370,3416090
7371,2134320
7372,4093840
7373,3124580
7374,1271100
7375,2154174
7376,200080
7377,2989950
7378,4496350
7379,4561030
7380,2450692
7381,1383610
7382,2525510
7383,3453200
7384,525510
7385,2540630
7386,3103930
7387,2427745
7388,2600880
7389,239350
7390,1148650
7391,1635590
7392,906100
7393,397430
7394,686200
7395,1794780
7396,3216250
7397,3289900
7398,798390
7399,6080
7400,261110
7401,685240
7402,2142160
7403,277590
7404,3885590
7405,1985960
7406,2566990
7407,1021770
7408,1251930
7409,1007400
7410,3140320
7411,1654810
7412,3997970
7413,3562810
7414,434069
7415,4247800
7416,4550750
7417,3126340
7418,72740
7419,3992580
7420,399810
7421,321960
7422,4877890
7423,2342950
7424,1847240
7425,235585
7426,1451050
7427,1876930
7428,818520
7429,3835650
7430,4612850
7431,4624260
7432,971690
7433,1235754
7434,3620
7435,2856190
7436,3397800
7437,300610
7438,3968530
7439,3470560
7440,2250550
7441,320430
7442,787810
7443,4063520
7444,391000
7445,2214820
7446,1970580
7447,1021790
7448,235584
7449,1373430
7450,2057012
7451,298030
7452,3669060
7453,1920780
7454,1638160
7455,2879980
7456,2709460
7457,218680
7458,2735580
7459,4869260
7460,270150
7461,3696800
7462,2983230
7463,3579820
7464,1240630
7465,1282210
7466,2962810
7467,523780
7468,4508900
7469,1292180
7470,1155970
7471,1716120
7472,3916300
7473,3552310
7474,1480830
7475,3987560
7476,15190
7477,1252990
7478,3571710
7479,953580
7480,28000
7481,1933990
7482,3335300
7483,41070
7484,1028630
7485,3818350
7486,3255380
7487,2184790
7488,7650
7489,1200342
7490,2918300
7491,4589040
7492,2201710
7493,1740300
7494,3448430
7495,4234560
7496,345370
7497,3167540
7498,10220
7499,2344020
7500,250620
7501,250620
7502,2651750
7503,1353170
7504,3390280
7505,1788250
7506,388880
7507,1905530
7508,1696810
7509,2425150
7510,609490
7511,707710
7512,3841010
7513,406160
7514,2863610
7515,2776450
7516,289780
7517,1286760
7518,2175260
7519,1278260
7520,1269300
7521,1829596
7522,3684500
7523,821880
7524,2429270
7525,3062480
7526,2390260
7527,2119650
7528,2085000
7529,1921780
7530,3579830
7531,2253720
7532,2154070
7533,2140650
7534,1053710
7535,1446650
7536,4090330
7537,365450
7538,1357372
7539,2461280
7540,4615780
7541,1168660
7542,2454890
7543,2583910
7544,1347780
7545,755800
7546,3906660
7547,4527730
7548,2371630
7549,1158890
7550,751630
7551,719730
7552,1550270
7553,3091340
7554,3555990
7555,863590
7556,4216670
7557,1243770
7558,31830
7559,3421660
7560,254460
7561,2620590
7562,346940
7563,4439890
7564,4460310
7565,318850
7566,1016790
7567,4006040
7568,1671350
7569,2828470
7570,3765200
7571,826940
7572,2976900
7573,1501690
7574,312450
7575,2128270
7576,2517170
7577,224180
7578,4181590
7579,3648370
7580,3757210
7581,2638250
7582,4218520
7583,3586660
7584,1433560
7585,1977530
7586,699170
7587,223790
7588,3967780
7589,262120
7590,353830
7591,3664820
7592,244430
7593,4450580
7594,2300120
7595,3575860
7596,976390
7597,3882020
7598,4379500
7599,601670
7600,1259360
7601,1129310
7602,335620
7603,652410
7604,3179350
7605,581400
7606,406350
7607,2154172
7608,2350550
7609,4341730
7610,1621740
7611,4478500
7612,1531470
7613,2450695
7614,4768770
7615,1076160
7616,3946750
7617,819020
7618,2760580
7619,1420290
7620,3843560
7621,3299080
7622,3010160
7623,2076520
7624,2198874
7625,863500
7626,1142500
7627,435440
7628,4362320
7629,3238670
7630,4600710
7631,626610
7632,3333960
7633,2920270
7634,1097620
7635,4659740
7636,3262100
7637,1584680
7638,518060
7639,55140
7640,3772240
7641,2143030
7642,3312110
7643,2168530
7644,1587540
7645,694190
7646,2300160
7647,2435090
7648,410890
7649,3063700
7650,4282510
7651,322660
7652,3903800
7653,2990
7654,222880
7655,1942650
7656,2158670
7657,2530980
7658,1585815
7659,252470
7660,1374610
7661,4194030
7662,251290
7663,1864690
7664,1109840
7665,40950
7666,1221480
7667,688130
7668,217900
7669,1438980
7670,4824790
7671,1173220
7672,1785250
7673,3549460
7674,3745460
7675,4698580
7676,2646320
7677,2830480
7678,39690
7679,4044670
7680,3968660
7681,4289560
7682,682990
7683,1201270
7684,3288270
7685,1012110
7686,1855580
7687,4083190
7688,47895
7689,1549690
7690,520550
7691,1084680
7692,4585260
7693,3042830
7694,4457580
7695,271260
7696,1851090
7697,1361680
7698,4499430
7699,4435470
7700,523000
7701,1386780
7702,4234800
7703,3304770
7704,3711140
7705,3464590
7706,1857740
7707,1288310
7708,3223160
7709,630890
7710,582550
7711,1341520
7712,1456361
7713,1901750
7714,1018010
7715,296830
7716,3869680
7717,1246930
7718,559650
7719,2153350
7720,4833350
7721,344140
7722,2348100
7723,3681910
7724,4280890
7725,1113550
7726,740140
7727,2475260
7728,2252280
7729,2731870
7730,3818010
7731,586910
7732,4443500
7733,3662800
7734,4359800
7735,2162820
7736,1277930
7737,844810
7738,3130170
7739,3531260
7740,3254350
7741,3837800
7742,1238020
7743,2478490
7744,3627790
7745,4415490
7746,402880
7747,1072300
7748,3399450
7749,1769270
7750,1766720
7751,2741390
7752,3223330
7753,1904530
7754,2476350
7755,3929970
7756,917950
7757,3882350
7758,2680380
7759,3200710
7760,1591420
7761,2815440
7762,3843570
7763,2378087
7764,1966900
7765,1869270
7766,2775840
7767,3428880
7768,1918540
7769,4655470
7770,1913210
7771,1643390
7772,2366500
7773,1135960
7774,1747760
7775,3843550
7776,1590760
7777,1128860
7778,4606620
7779,3169480
7780,1444350
7781,2287330
7782,696170
7783,3879900
7784,2986450
7785,1412530
7786,1342690
7787,530320
7788,726830
7789,3228580
7790,1544404
7791,1811740
7792,610370
7793,931500
7794,239250
7795,3682230
7796,3729370
7797,877200
7798,1424600
7799,2262770
7800,1079160
7801,4371680
7802,2296550
7803,3809110
7804,31170
7805,570950
7806,4173110
7807,3255720
7808,4160880
7809,3760100
7810,3913310
7811,3983380
7812,4191490
7813,2056200
7814,2279440
7815,3787340
7816,3430450
7817,3663450
7818,1966130
7819,355170
7820,564050
7821,2138830
7822,1872750
7823,4535510
7824,2095000
7825,3663640
7826,470540
7827,1259440
7828,2256450
7829,2720570
7830,1088770
7831,21800
7832,1114950
7833,1062160
7834,2058730
7835,3332830
7836,644830
7837,4007520
7838,3706960
7839,1961950
7840,3805250
7841,37220
7842,1307680
7843,3940550
7844,789660
7845,1368030
7846,4237200
7847,1967220
7848,1507120
7849,1078280
7850,939520
7851,261180
7852,848480
7853,4130120
7854,1483370
7855,2333240
7856,4791010
7857,3566200
7858,322210
7859,1932743
7860,316960
7861,4100710
7862,1285360
7863,230270
7864,728740
7865,2430730
7866,1874490
7867,1809700
7868,227780
7869,4290390
7870,2915800
7871,1976860
7872,2655090
7873,50990
7874,1097410
7875,1999170
7876,3671850
7877,4464730
7878,2458310
7879,337340
7880,2815420
7881,2995670
7882,2228280
7883,2165500
7884,99612
7885,3126150
7886,2463690
7887,3200010
7888,2072150
7889,2475460
7890,1157390
7891,3154800
7892,3114900
7893,3987600
7894,1104280
7895,71340
7896,3037660
7897,1633370
7898,1314950
7899,3956070
7900,968790
7901,3145620
7902,2148903
7903,2976400
7904,1366900
7905,2923390
7906,1998980
7907,3656810
7908,3550700
7909,1346360
7910,2066520
7911,1577250
7912,1618380
7913,400551
7914,1594880
7915,2350530
7916,2124780
7917,229890
7918,3684610
7919,47931
7920,2614920
7921,1280780
7922,2651740
7923,960690
7924,4610520
7925,4263790
7926,4190490
7927,2656490
7928,2440490
7929,1283230
7930,2294450
7931,12900
7932,1942100
7933,1965270
7934,4309030
7935,1040420
7936,3124590
7937,4158870
7938,1184770
7939,1305080
7940,3976180
7941,1827740
7942,3804180
7943,4439820
7944,1696440
7945,1519490
7946,1000715
7947,708880
7948,3615530
7949,564530
7950,2988620
7951,2753620
7952,1202900
7953,4030120
7954,995860
7955,2671230
7956,231060
7957,1970460
7958,2615920
7959,1051700
7960,2730810
7961,2109316
7962,367670
7963,1562940
7964,1405470
7965,1049440
7966,3552820
7967,2665460
7968,1611430
7969,2272250
7970,4282710
7971,3821830
7972,517810
7973,310080
7974,3064810
7975,787790
7976,4001710
7977,3687000
7978,3087320
7979,1416420
7980,3087310
7981,513290
7982,3087350
7983,3087280
7984,237310
7985,3087330
7986,2193490
7987,3295810
7988,3087290
7989,4013250
7990,866140
7991,3525060
7992,2561520
7993,4094000
7994,898800
7995,3288600
7996,2190713
7997,31850
7998,1043240
7999,4060690
8000,2144481
8001,4018700
8002,3990310
8003,3205080
8004,1921770
8005,2127790
8006,2556990
8007,4238920
8008,3349970
8009,571310
8010,2891170
8011,3202720
8012,4380580
8013,280220
8014,3066840
8015,908520
8016,3461920
8017,555570
8018,2535440
8019,559100
8020,3249380
8021,1151450
8022,270110
8023,400490
8024,1497360
8025,1386900
8026,1195240
8027,3399780
8028,1617220
8029,99611
8030,40390
8031,1299170
8032,217790
8033,4308110
8034,312370
8035,1392960
8036,1544403
8037,324080
8038,1818340
8039,65540
8040,2106840
8041,7210
8042,602700
8043,4124660
8044,3500880
8045,3528970
8046,917150
8047,7520
8048,4389170
8049,1138660
8050,1129570
8051,1762550
8052,2086430
8053,1205270
8054,1084820
8055,292240
8056,3487240
8057,3773070
8058,1966880
8059,1923670
8060,4668630
8061,1191580
8062,2366970
8063,1229380
8064,1300
8065,4183230
8066,1747050
8067,4416880
8068,4488930
8069,945710
8070,1915510
8071,3162620
8072,3079160
8073,2139990
8074,3879910
8075,285110
8076,2476500
8077,3505770
8078,4004730
8079,963710
8080,1121600
8081,4537980
8082,3337180
8083,1659600
8084,39520
8085,2535830
8086,3405160
8087,2955880
8088,1517340
8089,227380
8090,4755670
8091,221540
8092,4714330
8093,270630
8094,1138640
8095,293780
8096,1108450
8097,385380
8098,99610
8099,329440
8100,941955
8101,2311190
8102,417290
8103,595500
8104,1126200
8105,2019730
8106,1687960
8107,2843640
8108,3907330
8109,2799930
8110,3915140
8111,1268590
8112,1429850
8113,1005971
8114,1620030
8115,3374460
8116,2789460
8117,1708010
8118,1260590
8119,1372810
8120,4204590
8121,2391960
8122,2110840
8123,2583940
8124,4142980
8125,1280080
8126,2709450
8127,580170
8128,1566690
8129,410320
8130,2346410
8131,3309750
8132,3541590
8133,1433340
8134,3039910
8135,210230
8136,12810
8137,1378040
8138,2608220
8139,968970
8140,1920480
8141,4113390
8142,3874000
8143,16866
8144,2094810
8145,3663410
8146,2942050
8147,2446550
8148,1718910
8149,3205630
8150,342560
8151,1607240
8152,534990
8153,3364360
8154,980940
8155,915810
8156,1704680
8157,3811420
8158,226820
8159,2756470
8160,3525000
8161,500260
8162,327400
8163,1783760
8164,4631460
8165,6030
8166,4030960
8167,3521300
8168,2660410
8169,1297300
8170,1723260
8171,949050
8172,1733250
8173,4007340
8174,2331070
8175,1792250
8176,1041920
8177,3924280
8178,2737980
8179,2928280
8180,2362450
8181,429720
8182,4596240
8183,42910
8184,1583520
8185,1906050
8186,3036350
8187,3209480
8188,2114030
8189,3958950
8190,3021540
8191,1883650
8192,628050
8193,2195430
8194,394320
8195,1681600
8196,3907940
8197,3077020
8198,802880
8199,455400
8200,791330
8201,666610
8202,505230
8203,846470
8204,267530
8205,1475530
8206,2950540
8207,1018800
8208,1585813
8209,3756940
8210,2204130
8211,844850
8212,3709030
8213,3752050
8214,4651480
8215,2429240
8216,3118000
8217,245570
8218,3254050
8219,3079280
8220,1731070
8221,2837600
8222,4384250
8223,1650120
8224,72750
8225,1947910
8226,1333470
8227,4578490
8228,2743520
8229,562860
8230,571720
8231,219780
8232,2243200
8233,1889620
8234,1613284
8235,2864890
8236,72760
8237,1211600
8238,1850550
8239,16868
8240,564790
8241,2692480
8242,469800
8243,377070
8244,1171320
8245,966690
8246,245280
8247,4790520
8248,2643290
8249,2351330
8250,2522910
8251,854070
8252,1279510
8253,385800
8254,1100150
8255,2737300
8256,354330
8257,1744780
8258,356570
8259,1923790
8260,983380
8261,1246950
8262,1424660
8263,2482250
8264,2224610
8265,788100
8266,233270
8267,2916210
8268,1068290
8269,416680
8270,2693060
8271,4434690
8272,3415980
8273,873890
8274,4119360
8275,299950
8276,1605320
8277,2154173
8278,897730
8279,848350
8280,2749310
8281,564791
8282,224960
8283,3393430
8284,3985700
8285,4404400
8286,1985740
8287,4355460
8288,3363030
8289,296490
8290,3971330
8291,4346760
8292,4641700
8293,2116620
8294,1046820
8295,1799370
8296,344240
8297,3698910
8298,2399331
8299,3933860
8300,2366530
8301,418620
8302,2916220
8303,2740080
8304,1818180
8305,3403590
8306,2960800
8307,4319350
8308,1067320
8309,894020
8310,1294460
8311,2223700
8312,2510490
8313,1959390
8314,3307120
8315,908740
8316,662830
8317,2608040
8318,3636620
8319,341040
8320,578620
8321,2330360
8322,491950
8323,4539870
8324,324332
8325,2793710
8326,63660
8327,463791
8328,312750
8329,3751730
8330,3696250
8331,941954
8332,3663670
8333,860950
8334,1927110
8335,4035830
8336,828070
8337,3295360
8338,4585170
8339,3063440
8340,4184930
8341,2909000
8342,1303670
8343,2601940
8344,941953
8345,3802370
8346,1368870
8347,2300230
8348,2650730
8349,2787300
8350,3062740
8351,2138610
8352,1982980
8353,345200
8354,1474930
8355,411890
8356,1109680
8357,3376500
8358,3238110
8359,2450450
8360,4502180
8361,3588290
8362,572410
8363,2337640
8364,2785280
8365,4333460
8366,313480
8367,249180
8368,2969890
8369,2447680
8370,650360
8371,2605190
8372,1475830
8373,1927720
8374,3203790
8375,382560
8376,3152430
8377,1451950
8378,3293490
8379,871930
8380,3709260
8381,3511790
8382,1096580
8383,4145040
8384,4400170
8385,2638820
8386,1497430
8387,279600
8388,1118012
8389,1174460
8390,2167330
8391,2433470
8392,2948640
8393,1694960
8394,3723470
8395,3933550
8396,1699230
8397,1153210
8398,480630
8399,3049630
8400,1315980
8401,2943280
8402,1415070
8403,3216040
8404,2751230
8405,2970040
8406,610380
8407,2553940
8408,2004740
8409,3623820
8410,1429880
8411,4202680
8412,2456420
8413,2127791
8414,274500
8415,3486070
8416,200170
8417,1671740
8418,2056210
8419,887800
8420,595740
8421,1276790
8422,315151
8423,4582870
8424,481090
8425,12320
8426,1576260
8427,3530680
8428,2695460
8429,3696370
8430,1952840
8431,4425520
8432,1910090
8433,237990
8434,4399470
8435,4314430
8436,1313
8437,42220
8438,3336530
8439,2178590
8440,941956
